file	date	hour	id_mic	Ecosystem	Composition	Interaction	Structure	Dilution	Replicate	indiv_per_frame	indiv_per_ul	bioarea_per_frame	bioarea_per_ul	major_mean	major_sd	minor_mean	minor_sd	gross_speed_mean	gross_speed_sd	net_speed_mean	net_speed_sd	sd_turning_mean	Tet	Col	Pau	Eug	Daphnia	Tet_meanarea	Col_meanarea	Pau_meanarea	Eug_meanarea	Tet_major	Col_major	Pau_major	Eug_major	Tet_minor	Col_minor	Pau_minor	Eug_minor	Euglena_manual	Eug_manual_per_ul	Daphnia_large_protist	Col_presence	Pau_presence	CD	Bact_per_ul	Mean FSC-A	Mean SSC-A	Oxygen
sample_0072	2015-10-26	10	72	2	Tet	Facilitation	Consumer	0.33	B	1.424	0.080909091	218.9090909	12.43801653	15.70756011	6.730377315	10.21511606	6.157140397	165.6994535	151.2266008	6.908181818	8.926990331	1.067142857	0.080909091	0	0	0	NA	40.32470812	0	0	0	15.70756011	0	0	0	10.21511606	0	0	0	0	0	NA	NA	NA	NA	21700	6563.770	7244.980	14.13
sample_0073	2015-10-26	10	73	1	Col + Daph	Predation	Resource	0.33	B	0.8	0.045454545	164.9090909	9.369834711	41.72833333	NA	23.595	NA	743.2925	NA	29.53	NA	0.08	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	yes	NA	0	46900	3895.630	5979.780	11.39
sample_0074	2015-10-26	10	74	2	Bact	Predation	Resource	0.33	B	0.032	0.001818182	1.96969697	0.111914601	21.76893939	NA	12.66477273	NA	87	NA	4.43	NA	0.27	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	24700	2486.410	2882.840	14.751
sample_0075	2015-10-26	10	75	1	Col + Daph	Predation	Consumer	0.33	B	1	0.056818182	148.3939394	8.431473829	34.24218182	NA	20.95090909	NA	463.902	NA	12.57	NA	0.41	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	yes	NA	0	47440	3369.290	3426.860	11.33
sample_0076	2015-10-26	10	76	2	Tet	Predation	Consumer	0.33	B	5.272	0.299545455	617.6969697	35.09641873	16.69223771	6.407505275	11.7939938	5.526777946	133.3491632	176.7250172	4.360869565	9.352088203	1.094210526	0.299545455	0	0	0	NA	47.86124885	0	0	0	16.69223771	0	0	0	11.7939938	0	0	0	0	0	NA	NA	NA	NA	26080	2689.990	2786.540	14.183
sample_0077	2015-10-26	10	77	1	Col + Pau	Competition	Resource	0.33	B	1.032	0.058636364	1573.484848	89.40254821	107.4110181	8.991687931	63.88723342	2.17666483	406.1963633	138.0929295	10.75666667	9.827117244	0.343333333	0	0	0.058636364	0	NA	0	0	1479.745716	0	0	0	107.4110181	0	0	0	63.88723342	0	0	0	NA	no	yes	0	41580	3051.180	2784.710	12.193
sample_0078	2015-10-26	10	78	2	Bact	Competition	Resource	0.33	B	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	25700	2335.740	3580.070	14.503
sample_0079	2015-10-26	10	79	1	Col + Pau	Competition	Consumer	0.33	B	1.32	0.075	1836.090909	104.3233471	82.33966477	68.26417704	42.88328409	31.51787591	829.698625	33.49228947	23.925	8.548920985	0.39	0	0.018181818	0.056818182	0	NA	0	145.4545455	1789.545455	0	0	34.06960227	130.6097273	0	0	20.5967803	65.16978788	0	0	0	NA	yes	yes	0	35780	3342.410	3472.210	13.027
sample_0080	2015-10-26	10	80	2	Tet	Competition	Consumer	0.33	B	2.32	0.131818182	341.5151515	19.40426997	19.88995665	9.831272903	14.98710529	8.133932641	145.6236265	95.90938857	4.62625	2.282610895	0.966	0.131818182	0	0	0	NA	77.07157029	0	0	0	19.88995665	0	0	0	14.98710529	0	0	0	0	0	NA	NA	NA	NA	25620	3603.410	3747.040	14.512
sample_0081	2015-10-26	10	81	2	Bact	B.alone	Resource	0	C	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	43860	2072.530	2639.510	6.452
sample_0082	2015-10-26	10	82	1	Bact	B.alone	Resource	0	C	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	52460	2063.860	2456.990	5.757
sample_0083	2015-10-26	10	83	2	Tet	B.alone	Consumer	0	C	6.32	0.359090909	863.3030303	49.05130854	23.60782289	11.96119154	12.81296603	7.309724662	214.5685956	199.0911885	7.302727273	12.12863844	1.2088	0.359090909	0	0	0	NA	73.52508988	0	0	0	23.60782289	0	0	0	12.81296603	0	0	0	0	0	NA	NA	NA	NA	36560	3568.770	3258.720	6.433
sample_0084	2015-10-26	10	84	1	Bact	B.alone	Consumer	0	C	0.112	0.006363636	4.333333333	0.246212121	19.67559524	NA	9.464015152	NA	115.4285714	NA	1.11	NA	1.33	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	47040	4094.440	4221.580	3.172
sample_0085	2015-10-26	10	85	2	Bact	C.alone	Resource	0	C	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	57360	3874.850	5576.620	2.052
sample_0086	2015-10-26	10	86	1	Col	C.alone	Resource	0	C	0.56	0.031818182	137.8787879	7.834022039	34.71894195	18.17398811	18.91680743	10.71741705	501.491101	255.2767237	20.875	13.62024106	0.656666667	0	0.031818182	0	0	NA	0	166.6193182	0	0	0	34.71894195	0	0	0	18.91680743	0	0	0	0	NA	yes	NA	0	81980	4134.360	4372.410	0.493
sample_0087	2015-10-26	10	87	2	Tet	C.alone	Consumer	0	C	0.4	0.022727273	20.87878788	1.186294766	14.93185865	5.616890777	9.635044599	4.567159681	217.0399038	273.2336118	5.015555556	6.997821288	0.875	0.022727273	0	0	0	NA	34.80806511	0	0	0	14.93185865	0	0	0	9.635044599	0	0	0	0	0	NA	NA	NA	NA	46100	4082.090	4367.710	5.545
sample_0088	2015-10-26	10	88	1	Col	C.alone	Consumer	0	C	1.488	0.084545455	460.2727273	26.1518595	46.54941477	3.932914294	31.90294813	0.70285205	632.3566794	58.30478405	18.37	9.825573775	0.18	0	0.084545455	0	0	NA	0	311.0365653	0	0	0	46.54941477	0	0	0	31.90294813	0	0	0	0	NA	yes	NA	0	69660	4124.070	4967.140	0.252
sample_0089	2015-10-26	10	89	2	Bact	Facilitation	Resource	0	C	0.216	0.012272727	21.51515152	1.222451791	32.64728697	9.916706188	13.8224618	4.083278688	180.3759666	167.7975927	1.096666667	0.306159	1.21	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	46420	2904.090	4599.400	-0.016
sample_0090	2015-10-26	10	90	1	Col + Eug	Facilitation	Resource	0	C	3.872	0.22	578.8181818	32.88739669	26.48007533	7.96373807	17.82106248	4.570950146	97.44269905	15.25766589	2.345	1.205026332	0.915714286	0	0	0	0.22	NA	0	0	0	107.3304783	0	0	0	26.48007533	0	0	0	17.82106248	5	0.284090909	NA	no	NA	0	69660	3974.390	7228.460	2.417
sample_0091	2015-10-26	10	91	2	Tet	Facilitation	Consumer	0	C	4.448	0.252727273	927.3030303	52.68767218	19.52567628	11.36833586	14.58536536	10.12164585	121.4094631	96.75681799	2.885	1.584554617	1.103846154	0.252727273	0	0	0	NA	81.72946845	0	0	0	19.52567628	0	0	0	14.58536536	0	0	0	0	0	NA	NA	NA	NA	43620	3667.970	3525.700	6.433
sample_0092	2015-10-26	10	92	1	Col + Eug	Facilitation	Consumer	0	C	3.856	0.219090909	635.2727273	36.09504132	32.45364325	10.2721707	20.21929165	6.075885254	158.0125763	212.0552443	4.656190476	9.605900518	0.908095238	0	0.006363636	0	0.212727273	NA	0	281.6558442	0	144.7050368	0	54.95156926	0	31.32874695	0	24.81114719	0	19.98969888	6	0.340909091	NA	yes	NA	0	69880	3855.870	4406.590	2.582
sample_0093	2015-10-26	10	93	2	Bact	Predation	Resource	0	C	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	36460	5095.480	7447.370	0.778
sample_0094	2015-10-26	10	94	1	Col + Daph	Predation	Resource	0	C	0.088	0.005	19.09090909	1.084710744	37.2109375	13.58870404	17.46575126	15.87932378	355.96875	349.9736625	16.815	14.87045561	0.16	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	yes	NA	0	73240	5273.660	6785.820	1.754
sample_0095	2015-10-26	10	95	2	Tet	Predation	Consumer	0	C	4.64	0.263636364	527.0606061	29.94662534	15.89998185	6.108876041	10.91444492	5.39670445	133.9883707	148.3309224	5.518787879	8.772313605	1.035	0.263636364	0	0	0	NA	42.52115871	0	0	0	15.89998185	0	0	0	10.91444492	0	0	0	0	0	NA	NA	NA	NA	50660	4797.360	8022.460	2.197
sample_0096	2015-10-26	10	96	1	Col + Daph	Predation	Consumer	0	C	2.872	0.163181818	804.6060606	45.71625344	47.2602119	2.233609115	28.33336956	3.194507643	550.7210654	102.391853	16.525	8.519192059	0.226666667	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	yes	NA	0	99760	3876.520	4522.800	1.802
sample_0097	2015-10-26	10	97	2	Bact	Competition	Resource	0	C	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	57420	18902.650	25818.490	0.713
sample_0098	2015-10-26	10	98	1	Col + Pau	Competition	Resource	0	C	0.384	0.021818182	154.1818182	8.760330579	53.86221591	NA	35.93899937	NA	729.734375	NA	28.39	NA	0.18	0	0.021818182	0	0	NA	0	401.5151515	0	0	0	53.86221591	0	0	0	35.93899937	0	0	0	0	NA	yes	no	0	93320	6610.860	12369.020	4.729
sample_0099	2015-10-26	10	99	2	Tet	Competition	Consumer	0	C	6.112	0.347272727	899.9090909	51.13119835	19.38292696	8.902682739	14.54872649	7.659598737	146.1859626	124.7758026	2.64	1.590650314	0.938421053	0.347272727	0	0	0	NA	72.21041318	0	0	0	19.38292696	0	0	0	14.54872649	0	0	0	0	0	NA	NA	NA	NA	20180	4192.280	9286.460	6.009
sample_0100	2015-10-26	10	100	1	Col + Pau	Competition	Consumer	0	C	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	no	no	0	88300	3672.550	2759.750	5.285
sample_0101	2015-10-26	10	101	1	Bact	B.alone	Resource	0.33	C	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	20120	2385.610	3656.550	14.854
sample_0102	2015-10-26	10	102	2	Bact	B.alone	Resource	0.33	C	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	22040	4040.680	5770.680	14.259
sample_0103	2015-10-26	10	103	1	Bact	B.alone	Consumer	0.33	C	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	18900	3398.290	4385.250	14.305
sample_0104	2015-10-26	10	104	2	Tet	B.alone	Consumer	0.33	C	3.368	0.191363636	462.3333333	26.26893939	18.19983688	9.587925625	11.94009117	6.123374969	110.051617	65.02310342	2.811052632	1.793407355	1.161764706	0.191363636	0	0	0	NA	56.99500816	0	0	0	18.19983688	0	0	0	11.94009117	0	0	0	0	0	NA	NA	NA	NA	17420	2871.190	2507.010	14.114
sample_0105	2015-10-26	10	105	1	Col	C.alone	Resource	0.33	C	1.656	0.094090909	409.9393939	23.29201102	24.10900902	13.37831859	10.6097072	6.082932975	349.2988737	269.7798246	14.20782609	18.50268407	0.215	0	0.094090909	0	0	NA	0	64.23425246	0	0	0	24.10900902	0	0	0	10.6097072	0	0	0	0	NA	yes	NA	0	53840	3828.920	3360.150	10.437
sample_0106	2015-10-26	10	106	2	Bact	C.alone	Resource	0.33	C	0.064	0.003636364	1.96969697	0.111914601	17.25473485	NA	8.491950758	NA	81.325	NA	1.69	NA	0.89	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	24800	2632.180	2356.730	14.364
sample_0107	2015-10-26	10	107	1	Col	C.alone	Consumer	0.33	C	0.552	0.031363636	98	5.568181818	27.92427912	15.16320286	15.18938671	9.151972382	390.6257586	385.3029264	15.69857143	16.48571849	0.425	0	0.031363636	0	0	NA	0	113.1124798	0	0	0	27.92427912	0	0	0	15.18938671	0	0	0	0	NA	yes	NA	0	60240	3468.130	2869.620	9.794
sample_0108	2015-10-26	10	108	2	Tet	C.alone	Consumer	0.33	C	3.952	0.224545455	344.3939394	19.56783747	16.30418162	5.164583903	10.69838297	4.594694042	128.8312046	119.5672757	4.082777778	6.895114046	1.244	0.224545455	0	0	0	NA	40.15298841	0	0	0	16.30418162	0	0	0	10.69838297	0	0	0	0	0	NA	NA	NA	NA	12020	2744.520	2351.690	14.072
sample_0109	2015-10-26	10	109	1	Col + Eug	Facilitation	Resource	0.33	C	3.856	0.219090909	709.3939394	40.30647383	34.88794548	5.221755569	22.36157453	3.645402906	195.6049696	144.4763326	4.902	6.022365353	0.847	0	0.039090909	0	0.18	NA	0	181.9581281	0	162.664681	0	34.53448276	0	34.97631116	0	25.15065215	0	21.66430512	3	0.170454545	NA	yes	NA	0	52240	140980.740	441209.780	11.475
sample_0110	2015-10-26	10	110	2	Bact	Facilitation	Resource	0.33	C	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	18080	3709.530	6352.920	14.972
sample_0111	2015-10-26	10	111	1	Col + Eug	Facilitation	Consumer	0.33	C	3.696	0.21	711.1212121	40.40461433	31.9704694	7.705217105	19.76755015	6.454329599	108.8871866	35.32113048	2.949473684	1.897072229	0.99	0	0.001818182	0	0.205454545	NA	0	99.43181818	0	155.607826	0	32.89772727	0	32.34482508	0	13.13068182	0	21.10121485	7	0.397727273	NA	no	NA	0.001818182	49960	3719.250	3211.990	11.657
sample_0112	2015-10-26	10	112	2	Tet	Facilitation	Consumer	0.33	C	6.64	0.377272727	792.4545455	45.02582645	18.21879155	7.821274361	12.62744721	7.162425438	123.0029027	90.10527705	2.752916667	2.440296631	0.986666667	0.377272727	0	0	0	NA	58.82793729	0	0	0	18.21879155	0	0	0	12.62744721	0	0	0	0	0	NA	NA	NA	NA	21440	3271.560	2761.160	13.835
sample_0113	2015-10-26	10	113	1	Col + Daph	Predation	Resource	0.33	C	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	no	NA	0	62040	4164.350	3806.920	10.782
sample_0114	2015-10-26	10	114	2	Bact	Predation	Resource	0.33	C	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	22880	3242.560	3677.250	14.303
sample_0115	2015-10-26	10	115	1	Col + Daph	Predation	Consumer	0.33	C	0.28	0.015909091	43.33333333	2.462121212	30.29423008	19.51461535	15.76245456	12.96923068	494.9757937	624.9911682	19.35	28.39409974	0.753333333	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	yes	NA	0	64080	6473.780	8006.190	10.731
sample_0116	2015-10-26	10	116	2	Tet	Predation	Consumer	0.33	C	3.168	0.18	479.969697	27.27100551	21.02719215	9.385954084	15.51900371	8.397784606	197.9830532	138.8654702	3.964444444	2.99184772	0.523333333	0.18	0	0	0	NA	82.60088212	0	0	0	21.02719215	0	0	0	15.51900371	0	0	0	0	0	NA	NA	NA	NA	24280	4944.210	5117.990	14.187
sample_0117	2015-10-26	10	117	1	Col + Pau	Competition	Resource	0.33	C	0.144	0.008181818	3.575757576	0.203168044	14.77069304	0.70093533	8.281565657	0.411714913	153.7147436	34.03913017	1.94	0.806163755	0.52	0	0	0.006818182	0	NA	0	0	24.62121212	0	0	0	14.84985269	0	0	0	8.065025253	0	0	0	NA	no	no	0	41100	3276.880	3180.940	12.106
sample_0118	2015-10-26	10	118	2	Bact	Competition	Resource	0.33	C	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	24040	2047.340	2183.040	14.683
sample_0119	2015-10-26	10	119	1	Col + Pau	Competition	Consumer	0.33	C	3.264	0.185454545	382.5151515	21.73381543	28.3178286	18.85834172	10.02215158	1.953241087	171.7923165	126.6490947	3.999375	3.427423501	1.563571429	0	0.042272727	0.138636364	0	NA	0	108.0710118	57.4980141	0	0	38.62057609	25.49831098	0	0	12.45021497	9.367882701	0	0	0	NA	no	no	0.042272727	43860	3657.120	3595.690	12.508
sample_0120	2015-10-26	10	120	2	Tet	Competition	Consumer	0.33	C	5.568	0.316363636	875.4545455	49.74173554	26.29642589	12.11218384	16.52172124	8.660326614	178.9130395	94.37911054	4.632857143	2.979082018	0.614166667	0.316363636	0	0	0	NA	103.4531446	0	0	0	26.29642589	0	0	0	16.52172124	0	0	0	0	0	NA	NA	NA	NA	20260	3049.290	2831.990	14.244
sample_0121	2015-10-26	10	121	2	Bact	B.alone	Resource	0	D	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	35120	29918.290	110666.840	7.537
sample_0122	2015-10-26	10	122	1	Bact	B.alone	Resource	0	D	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	44020	3471.850	4641.220	7.492
sample_0123	2015-10-26	10	123	2	Tet	B.alone	Consumer	0	D	3.296	0.187272727	473.3333333	26.89393939	23.15315419	8.742832712	14.40942604	7.255833583	172.1201944	87.11673815	5.1725	3.7084207	0.492	0.187272727	0	0	0	NA	79.54919226	0	0	0	23.15315419	0	0	0	14.40942604	0	0	0	0	0	NA	NA	NA	NA	37480	3380.810	4213.420	8.927
sample_0124	2015-10-26	10	124	1	Bact	B.alone	Consumer	0	D	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	50160	2566.650	2165.480	8.851
sample_0125	2015-10-26	10	125	2	Bact	C.alone	Resource	0	D	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	38560	2889.690	2837.120	8.556
sample_0126	2015-10-26	10	126	1	Col	C.alone	Resource	0	D	1.136	0.064545455	397.2121212	22.56887052	36.96770097	14.0047279	14.59212753	13.28087392	306.9560278	306.4093586	7.9625	13.88591703	1.9575	0	0.064545455	0	0	NA	0	136.226431	0	0	0	36.96770097	0	0	0	14.59212753	0	0	0	0	NA	yes	NA	0	77360	3490.210	3154.630	3.255
sample_0127	2015-10-26	10	127	2	Tet	C.alone	Consumer	0	D	3.136	0.178181818	331.5151515	18.83608815	15.48861743	6.825331209	11.13966026	6.103920551	223.1560829	296.0913596	7.536190476	11.29035184	1.066875	0.178181818	0	0	0	NA	44.88548146	0	0	0	15.48861743	0	0	0	11.13966026	0	0	0	0	0	NA	NA	NA	NA	47700	4270.580	4294.250	9.646
sample_0128	2015-10-26	10	128	1	Col	C.alone	Consumer	0	D	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	no	NA	0	73160	4419.230	4463.390	4.543
sample_0129	2015-10-26	10	129	2	Bact	Facilitation	Resource	0	D	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	41620	2296.300	2413.960	10.378
sample_0130	2015-10-26	10	130	1	Col + Eug	Facilitation	Resource	0	D	3.832	0.217727273	617.8484848	35.10502755	32.70349805	8.863548831	19.58046644	4.063827252	133.5808292	104.2436377	2.835454545	4.499952092	1.183636364	0	0.012272727	0	0.205454545	NA	0	221.3804714	0	138.7067636	0	39.90432099	0	32.36060172	0	26.62107183	0	19.24519952	6	0.340909091	NA	yes	NA	0	66260	3372.980	3167.470	7.235
sample_0131	2015-10-26	10	131	2	Tet	Facilitation	Consumer	0	D	5.448	0.309545455	687.3030303	39.05130854	21.74351082	8.284192735	16.2571934	7.11163554	225.962482	153.230385	6.222727273	7.199914015	0.811	0.309545455	0	0	0	NA	84.47516694	0	0	0	21.74351082	0	0	0	16.2571934	0	0	0	0	0	NA	NA	NA	NA	33440	2779.470	2494.420	11.078
sample_0132	2015-10-26	10	132	1	Col + Eug	Facilitation	Consumer	0	D	1.368	0.077727273	218.1212121	12.39325069	35.24172771	8.051641866	18.32433353	3.800467004	101.4760306	7.819140156	2.432	0.705209189	1.036	0	0	0	0.077727273	NA	0	0	0	139.6541519	0	0	0	35.24172771	0	0	0	18.32433353	5	0.284090909	NA	no	NA	0	67160	3561.100	3422.160	6.47
sample_0133	2015-10-26	10	133	2	Bact	Predation	Resource	0	D	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	39080	71142.860	305625.220	10.02
sample_0134	2015-10-26	10	134	1	Col + Daph	Predation	Resource	0	D	0.888	0.050454545	196.7575758	11.17940771	47.64632815	NA	22.42130767	NA	909.5292793	NA	36.4	NA	0.08	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	yes	NA	0	68840	11063.120	28502.540	6.444
sample_0135	2015-10-26	10	135	2	Tet	Predation	Consumer	0	D	3.288	0.186818182	494.7878788	28.11294766	22.00898186	11.2299014	16.36534365	9.312765072	157.8861485	104.7492074	2.592	1.462819196	0.915	0.186818182	0	0	0	NA	94.78930667	0	0	0	22.00898186	0	0	0	16.36534365	0	0	0	0	0	NA	NA	NA	NA	41400	3938.470	5111.520	11.715
sample_0136	2015-10-26	10	136	1	Col + Daph	Predation	Consumer	0	D	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	no	NA	0	71980	4262.690	6099.320	6.429
sample_0137	2015-10-26	10	137	2	Bact	Competition	Resource	0	D	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	42300	2447.900	2606.300	8.746
sample_0138	2015-10-26	10	138	1	Col + Pau	Competition	Resource	0	D	1.8	0.102272727	147	8.352272727	18.16367416	5.744913388	9.587969084	4.979600884	223.947765	157.0784208	4.78	6.822958791	1.578333333	0	0.053181818	0.047727273	0	NA	0	129.6620047	27.1599628	0	0	29.82177545	16.9344857	0	0	20.81921782	7.8057778	0	0	0	NA	yes	no	0	46860	4170.670	3747.510	8.592
sample_0139	2015-10-26	10	139	2	Tet	Competition	Consumer	0	D	6.52	0.370454545	937.0909091	53.24380165	18.48816628	9.063369614	12.94619655	7.817182146	207.5770429	229.2263399	5.136	11.40600755	0.890869565	0.370454545	0	0	0	NA	63.24048895	0	0	0	18.48816628	0	0	0	12.94619655	0	0	0	0	0	NA	NA	NA	NA	37640	4470.060	7505.130	11.795
sample_0140	2015-10-26	10	140	1	Col + Pau	Competition	Consumer	0	D	1.168	0.066363636	1000.30303	56.83539945	54.25124385	45.70202381	31.33768087	22.84962596	438.1779748	337.2859371	6.75	8.880833294	0.636666667	0	0.020909091	0.045454545	0	NA	0	295.3722003	597.7073365	0	0	47.01589262	57.86891946	0	0	30.35746047	31.82779107	0	0	0	NA	yes	yes	0	700	14371.020	23353.570	9.113
sample_0141	2015-10-26	10	141	1	Bact	B.alone	Resource	0.33	D	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	96340	3377.710	3316.440	15.285
sample_0142	2015-10-26	10	142	2	Bact	B.alone	Resource	0.33	D	0.072	0.004090909	2.727272727	0.154958678	17.69444444	NA	10.2723064	NA	93.95	NA	2.33	NA	2.01	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	20280	2823.820	2775.430	15.13
sample_0143	2015-10-26	10	143	1	Bact	B.alone	Consumer	0.33	D	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	30360	3533.540	6011.350	14.923
sample_0144	2015-10-26	10	144	2	Tet	B.alone	Consumer	0.33	D	4.536	0.257727273	680.5454545	38.66735537	19.57381224	8.400170839	14.46371269	7.844978197	204.1499716	110.3036767	7.506153846	6.918808349	0.674545455	0.257727273	0	0	0	NA	71.97334459	0	0	0	19.57381224	0	0	0	14.46371269	0	0	0	0	0	NA	NA	NA	NA	25220	6415.370	7596.320	14.005
sample_0145	2015-10-26	10	145	1	Col	C.alone	Resource	0.33	D	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	no	NA	0	53500	107146.110	346235.440	11.371
sample_0146	2015-10-26	10	146	2	Bact	C.alone	Resource	0.33	D	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	20480	35683.290	80682.140	14.903
sample_0147	2015-10-26	10	147	1	Col	C.alone	Consumer	0.33	D	0.456	0.025909091	81.81818182	4.648760331	38.51169591	NA	22.45308347	NA	489.5921053	NA	11.08	NA	0.39	0	0.025909091	0	0	NA	0	179.4258373	0	0	0	38.51169591	0	0	0	22.45308347	0	0	0	0	NA	yes	NA	0	47900	6540.490	6462.840	12.743
sample_0148	2015-10-26	10	148	2	Tet	C.alone	Consumer	0.33	D	4.048	0.23	571.969697	32.49827824	22.17368954	13.86057116	14.61165176	8.901224385	183.8018086	153.1920144	6.158571429	9.720878708	0.869333333	0.23	0	0	0	NA	97.82004754	0	0	0	22.17368954	0	0	0	14.61165176	0	0	0	0	0	NA	NA	NA	NA	19280	8052.760	9407.480	14.135
sample_0149	2015-10-26	10	149	1	Col + Eug	Facilitation	Resource	0.33	D	4.512	0.256363636	824.1212121	46.82506887	30.75159248	7.939221478	19.22913556	5.109764464	221.8052167	237.2456545	6.403571429	11.53403366	0.885	0	0.029090909	0	0.224545455	NA	0	146.5768799	0	150.1637475	0	36.15723906	0	32.01775135	0	19.43472924	0	21.06376817	6	0.340909091	NA	yes	NA	0	47140	5693.060	5207.060	11.871
